competitor_place_id,competitor_name,included,exclusion_reason
ChIJyWYwdH1DXz4RtY1Iu1lVyGQ,Queens Medical Center Al Satwa,False,MEDICAL
ChIJkfB4BgVmXj4RCj9l9s0IATk,Sisters Beauty Lounge Hair Salon - Al Bateen Villa,True,
ChIJScplBrRgXz4RLPW3nEWNtuQ,Sisters Beauty Lounge Hair Salon - City Centre Mirdif,True,
ChIJAemqn4tlXz4RluxuNtm2n_0,Eyelash Secret Ladies Salon - Silicon Oasis,True,
ChIJKb2NtlcTXz4RR-rqMeeDrnw,Armonia Spa,True,
ChIJNcEbcyNpXj4RN7bElDhvr2U,MIA BELLA BEAUTY LOUNGE,True,
ChIJaXRKzyhhXz4Rgco-Kv7KkGw,Freya beauty salon,True,
ChIJScplBrRgXz4RB0mU3HAemF8,1847 Grooming for Men City Centre Mirdif,False,MEN_OR_BARBER
ChIJ6XvQLkd09j4RUNV4J78OMDQ,Retaj Medical Center,False,MEDICAL
ChIJpwaHxnZlXj4Rxgp7ZP4HeFA,The Muse UAE Boutique Spa,True,
ChIJ6_WfJ3dmXj4RZQmzEt54c2U,Rival beauty lounge,True,
ChIJ2WaRquVrXz4R1MMWYgz0O-Q,"Jazz Lounge Spa for Men - Umm Suqeim St, Dubai",False,MEN_OR_BARBER
ChIJo1JRnlFCXz4RVJHo6TowGps,Novomed - Jumeirah 1,False,MEDICAL
ChIJX56uiH1FXj4R0q65jZPBHjU,Tips and Toes Yas Mall,True,
ChIJae_1NFRJXj4RCUMrko0sCNc,nails the modern manicure studio - My City Centre Masdar Branch,True,
ChIJv_FEbKdsXz4RS0OpAt_a7WA,Brow Studio,True,
ChIJuUeP8ao4Xj4RxMi6isbzXA4,nails the modern manicure studio - Dalma Mall branch,True,
ChIJEYbpRLxrXz4RfrljFpyTSe8,Cosmo Secrets Medical Center (Derma & Dental),False,MEDICAL
ChIJPUZqMdFDXz4Rime0wbcP7Cg,Naturals Salon,True,
ChIJIWnOw6xnXz4RUEkZG9Bb87M,Beauty Room Salon & Spa,True,
ChIJYfXpV6tsXz4RKKjGHXHCBpc,Dreamworks Spa | Cascades Tower Dubai Marina,True,
ChIJ7_DtXKFsXz4R50Jlrade44Y,American Medical Center JLT,False,MEDICAL
ChIJw5hG6zZqXz4RMwxx2F-B6QE,Salon Afrina Beauty & Henna - Jumeirah,True,
ChIJwRaGWBhmXj4RxIYcRLEl2qM,Adam & Eve Cosmetic & Wellness Medical Center,False,MEDICAL
ChIJjXtdokFtXz4RL83O2a0D6ZE,Lish Beauty Bar - JLT,True,
ChIJ93WxzyVGXj4RV-nEwzu_2CI,"Tara Rose Salons - Khalifa City A, Abu Dhabi",True,
ChIJcb1OvglBXj4Rpj4qKbJJoW0,Le Beautique Spa Center,True,
ChIJp9ytd6ixij4RjF79c_A7Clk,OCEAN BEAUTY CENTER- Alkhabisi (main branch),True,
ChIJN9iT5I9fXz4Ra9wX-HJfdKQ,Touch Beauty Centre,True,
ChIJywlzodE5Xj4RF1q0f3U82vs,"My Look Ladies Beauty Lounge, Mussafah",True,
ChIJC5OFi0BHXj4RAuJqyhWbkJY,Tips And Toes,True,
ChIJxwcPV5VZXz4R2bv268leaCc,Shatha Beauty Centre,True,
ChIJ34IzryZtXz4RDy5TFmd5NBU,Derma One Aesthetic Center - Cosmetic Centre Dubai,False,MEDICAL
ChIJzSiHIWZCXz4R4AUDZEiN6xU,1847 Grooming for Men City Walk Boulevard,False,MEN_OR_BARBER
ChIJa1olWx9hXz4Rez4OqrBJ3ZE,MIA BELLA BEAUTY LOUNGE,True,
ChIJ98d6OJ1oXj4RGQ8-o1qspv4,Polish Nails Care and More Salon | Best Ladies Salon - Nail Spa,True,
ChIJV_fiWINnXj4RSVmfyhdlhnI,Maiyas Beauty Salon - By Maiyas Makeup Artist,True,
ChIJbSj5iMdfXz4RouJhJae2yms,HERMOSA MEDICAL CENTER,False,MEDICAL
ChIJl_G_HOFZXz4R2PnapI98n0o,Weneya Beauty center ( samnan BR ),True,
ChIJ_d4g4-lrXz4RtpM9Wz9xhsc,Tips and Toes,True,
ChIJEc1fmAVhXz4R7ZoJpS7G1kI,X Hair Lounge Gents Barber,False,MEN_OR_BARBER
ChIJHeslLLBHXj4R2k220ct8BWA,Boho Salon,True,
ChIJKYc-EWBfXz4RkNN7aXLiX_A,The Loft Fifth Avenue Beauty Lounge - City Centre Al Zahia,True,
ChIJq8ya9SdhXz4RQsK6_4hgzls,R N J Ladies Salon,True,
ChIJxZWfPCFZXz4RrR7kgogRbRs,Afrina Beauty Henna & Training Center Al Khezamia,True,
ChIJ__-vrIlCXz4RU6n0DOZPvK0,Bespoke Beauty Studio,True,
ChIJXUoCz0ZtXz4Res-r0ofyu3k,Bella Vie Salon and Spa,True,
ChIJrxTUycpDXz4R_z1tNuPd2cA,Mas Nails salon -160 aed extension with design - walk in available,True,
ChIJIeJVLtz59D4RHrOhPQ9JV_M,SHATHA BEAUTY & SPA salon,True,
ChIJ0UDwxztcXz4R_WI_BKhMQMo,Hala Alsham Ladies Salone,True,
ChIJz9qrpidmXj4RRnRHjQcwj64,Canadian Medical Center CMC Abu Dhabi,False,MEDICAL
ChIJ-YhJtkppXj4Rabaoqq1SQSw,Pink Me Up Beauty Lounge By Julia,True,
ChIJnS98uac4Xj4R3BbG-ufXM_E,Vanitha Ladies Saloon - Mussafah Branch,True,
ChIJiwe0qHBrXz4RjEMJraSg8cI,Natural Touch Beauty Salon – Top Rated Ladies Salon in Discovery Gardens,True,
ChIJJVYkZ4Kzij4REDyJZyiYQC8,Shouq Beauty Salon,True,
ChIJO96ntmJtXz4RR1nUd6qXzIo,Glamour Mark Ladies Salon – JVC,True,
ChIJ7SSzQkJfXz4RFrgppMVBRuI,Awtar Beauty Center - Muwaileh,True,
ChIJJV4cI5lZXz4R0JupBLe8pLU,المجمع الطبي البريطاني British Medical Complex - Sharjah,False,MEDICAL
ChIJ93lAmjZtXz4R5g23DdMKQ9E,The Barber House - Best Men’s Barbershop in JLT,False,MEN_OR_BARBER
ChIJI8rwUytDXj4RW_kVflzSqXQ,Skin Institute Dermatology Centre Abu Dhabi,False,MEDICAL
ChIJnfm8H3RCXz4RBunM8EDKjtU,مركز سلطان العلماء الطبي - اتحاد مول | 𝗦𝘂𝗹𝘁𝗮𝗻 𝗔𝗹𝗢𝗹𝗮𝗺𝗮 𝗠𝗲𝗱𝗶𝗰𝗮𝗹 𝗖𝗲𝗻𝘁𝗲𝗿 Etihad Mall,False,MEDICAL
ChIJBa4fnRRFXj4RPhetV5A5vHI,Its Beauty Ladies Salon – Sail Tower,True,
ChIJc5khtppZXz4RofafrhU7b2o,Pause Saloon and Spa Sharjah,True,
ChIJiTDAc45CXz4R1sFRBmmcgdg,Y12 Hair Salon,True,
ChIJ9fLeKQBZXz4RANcolwUEpRo,ASH Beauty Lounge,True,
ChIJ13X3hjxhXz4RmyOc4SN8FVc,"Perfect Skin Center , Dr beauty clinic",True,
ChIJqf2duTZmXj4R_bteEMRy348,Fame Hair Gents Salon,False,MEN_OR_BARBER
ChIJDfakpIJHXj4R3WYRCyOrI74,Fouziana Henna And Beauty Lounge,True,
ChIJQR_bfiJfXz4R8_7vwfdZEq4,Fly Me Spa,True,
ChIJNVRR1jxnXz4RgUheGZafAng,Beauty Room Salon & Spa,True,
ChIJhVWfudppXj4RW1NJDUldjnk,Tips and Toes Khaleej,True,
ChIJR0do5TZqXz4RF7ibiW3Pcr8,Pastels Salon Jumeirah (Al Wasl),True,
ChIJS77minNfXz4R2YZQP0h5-UU,HAPPY CUT Salon,True,
ChIJX_ZcqnY3Xj4Rktg3FT-LHk8,Arw Style Fitness & Beauty Center,False,FITNESS_OR_SPORTS
ChIJqarYdFc3Xj4RgiJZmsmoQHo,Al Maria Medical Centre - مركز المارية الطبي,False,MEDICAL
ChIJJbh_EMxDXz4R5zUhBWiCNCU,JanaBelle Clinic LLC,False,MEDICAL
ChIJ14bmDIxHXj4R2qToluEzJ7I,American Cosmetic And Dental Arts Medical Center,False,MEDICAL
ChIJ38JVwPRlXz4RMA0uZNO0buk,Bianco Spa (DSO),True,
ChIJD1_g9DpCXj4RWJAagGvwxYA,PAUSE SALON & SPA,True,
ChIJz5Tsn31PXj4RrE5jIkDZ7vw,The H Ladies Beauty Salon,True,
ChIJh1suPOdpXz4RSxCY97bhkNM,The Most Hair Design Ladies Salon,True,
ChIJuXi5rexbXz4Rrge5NnADxho,Anisaty Ladies Salon,True,
ChIJa6WSAEVDXz4RLr0S4wmYup4,Diva Gents Salon | صالون ديفا للرجال,False,MEN_OR_BARBER
ChIJZQxNp4BrXz4RGG36xMjuoJI,ILIOS LADIES SALON,True,
ChIJQ0rUvPZnXz4RKQZx1N6r8ro,MIA BELLA BEAUTY LOUNGE,True,
ChIJaTUdmCBfXz4R3UO495zgSlk,Hair LTD.,True,
ChIJ84617LNgXz4RcItJBI3oJJU,"Kaya Skin Clinic – Sport Society, Mirdif, Dubai",False,MEDICAL
ChIJl2qKJgltXz4ReuBuwKKMYvw,The Salon Dubai | FIVE Jumeirah Village,True,
ChIJtRO2tWRmXj4RN3c1rpNN8Fc,"Victory Medical Center طب الأسنان ،الجلدية, التجميل و الليزر",False,MEDICAL
ChIJk8hQALtnXj4R0sneJuNBZPc,Konjet Beauty Saloon,True,
ChIJ6UyqaL9BXj4RV8qjxrgFtwM,Max Care Primary Healthcare Center,False,MEDICAL
ChIJO_qHc_43Xj4R-51XaEJ9OPQ,Blonde Beauty Lounge,True,
ChIJH5dUcoFrXz4RWOBrkjL0Wzw,Cute Kids Salon,False,MEN_OR_BARBER
ChIJvcTyx0NtXz4Rac1Gnsk9Jzc,Divine Beauty Lounge | Best Hair & Nails Beauty Salon JVC | 20% OFF,True,
ChIJe_rAFutnXj4RkasAfbw9_y8,Elitecare Medical Center,False,MEDICAL
ChIJS_qRzU5HXj4RdDHREb3iqr0,Gold & Ash Ladies Beauty Center,True,
ChIJkz0IbwBrXz4RIwqLuYA0bD4,Unique You Al Barsha,True,
ChIJlxFOJwNnXz4Rdciy2easauQ,Barber Society - Gents Salon Al Warqa,False,MEN_OR_BARBER
ChIJX6xXyQ1nXj4RIqoICSPduQU,Al Rousi Men Spa - مركز الروسي سبا للرجال,False,MEN_OR_BARBER
ChIJM0rVUVJrXz4RO37SirNqh4I,Este Medical Group | Hair and Skin Clinic Dubai,False,MEDICAL
ChIJySbKg_JCXz4RXmzFM-GRpv8,"Nazih Beauty | Blue Tower, SZR | Dubai",True,
ChIJKVa6gnRmXj4RL_OS33S3ZME,Sana Beauty Salon,True,
ChIJ0XFwLEFqXz4Roi4CnzErRDU,515 Medical & Training Clinic,False,MEDICAL
ChIJ1fk5k8JfXz4RhXaNK864CY4,Shade Beauty center,True,
ChIJjUAl_p05Xj4RrzZQVGSfVV0,Le Florina Ladies Beauty Salon Musaffah | صالون فلورينا للتجميل للسيدات | Ladies Beauty Salon MBZ City,True,
ChIJ-yPLqWJnXj4RARhFLzDIQDc,Unwind Beauty Lounge,True,
ChIJd2O9qTdoXj4RFB4dy69OZ9A,Creative Dental Center LLC,False,MEDICAL
ChIJNaSYXthDXj4RprtgcxKvnds,nails the modern manicure studio - Souk - Qaryat Al Beri branch,True,
ChIJ-zN-A-lZXz4RvtTGiuchu-A,NStyle Beauty Lounge,True,
ChIJTSS60x05Xj4RwqbETuIf1qU,Bloom and Blossom Ladies Beauty Saloon Mussafah,True,
ChIJ-SbnyvRbXz4RfQjq13pbrGw,Al Inekas Ladies Salon- BR 1 - 10 + years in Sharjah,True,
ChIJJygT_P1gXz4RggrF7atrAkg,Grand Flora Beauty Salon & Spa - Al Warqa,True,
ChIJLwbhMvxtXz4Rk4gCcOLcVho,Barbershop Milado cut | Gents Salon,False,MEN_OR_BARBER
ChIJ_xlise119j4RPwHaPUlPHLk,Beauty Icon ladies salon,True,
ChIJr5DqpdpZXz4RBkXFYA8Bhis,Cosmolaser Medical Center | مركز كوزمولايزر,True,
ChIJ-bj4weBlXj4RYa1MziOiO6c,Karkafi Hair Extension Abu Dhabi قرقفي للشعر المستعار (اكستنشن) ابوظبي,True,
ChIJE-HwZ7B19j4RTFWNfWB_tCo,Shape of you AlDhait,True,
ChIJkzlGXCZmXj4Rv0Ng_vrsMsI,صالون عروس الخليج - Gulf Bride Saloon,True,
ChIJ41npboJhXz4R7raxWgY_5FU,"Jazz Lounge Spa for Men - Mirdif Avenue Mall, Dubai",False,MEN_OR_BARBER
ChIJGe_oyaJoXj4Rc0cLvGi-DnQ,Nova Health Medical Center,False,MEDICAL
ChIJyW6MvltGXj4R9vMxm5RDOI8,CosmeSurge Clinic Khalifa City | Bariatric Surgery | Dermal Fillers | Laser Hair Removal | HydraFacial | Skin Rejuvenation,False,MEDICAL
ChIJQ3rnkVBhXz4RtgefhpUOauM,Glow365 beauty Mirdif hills avenue,True,
ChIJldsuf4dPXj4RP-dmBlvAypc,The Loft Fifth Avenue Beauty Lounge - Yas Mall,True,
ChIJtcmijnhhXz4R6Mvnk0xrhr4,Furless Permanent Mirdif,True,
ChIJCTLJnDBhXz4Rum1ExuqyLGo,Cosmo Health By AACSH| Mirdif,False,MEDICAL
ChIJAf6vLtZpXz4R5apQG1K1RzI,Safa Dream Ladies Salon LLC,True,
ChIJC4J6G2VtXz4R4RsTT8qB6ac,The Curl Therapy,True,
ChIJm1pVp0BtXz4Rpgo2ztoaZEA,Kozma Curl JLT Branch,True,
ChIJZ3vcheo3Xj4RnSWZDXWS72k,صالون ماكوين للسيدات McQueen Ladies Center,True,
ChIJrRRESi83Xj4RFdDHv7OXwNw,Silkor Khalifa City B - Shakhbout City,False,MEDICAL
ChIJM0YNNT5ZXz4RxMzXwv6OGoI,مركز الوزن المثالي,False,MEDICAL
ChIJjTTlILtpXz4R9D--AtcxpyI,Hair Avenue Beauty Salon,True,
ChIJxw_jYCBmXj4R4W15MAFN0z8,306 Spa | Award-Winning Hair Nails Beauty Salon Abu Dhabi,True,
ChIJ4QqriIlFXj4RlYDoVJA9FCo,"Jazz Lounge Spa for Men - Yas Mall, Abu Dhabi",False,MEN_OR_BARBER
ChIJW5QqzupZXz4RAT2eIL86uMU,Secret Care barber shop & Spa صالون رجالي سر العناية,False,MEN_OR_BARBER
ChIJSW1zuyBhXz4RqFo3pM3UzRw,ORLA Beauty Salon,True,
ChIJV-MZgqZnXj4RqyrxMfMdd98,Naturals Salon,True,
ChIJK43F8H1GXj4R0ciet1fzgdI,Beauty Plus Medical Center,False,MEDICAL
ChIJlVCCajQmE6QRPxItws2xgAc,Haven Salon & Spa for ladies - Abu Dhabi صالون هيفن للسيدات,True,
ChIJ7zNRkgFhXz4R-0gn-lWqmpg,Sakura Beauty Spa,True,
ChIJ1Rym03lDXj4Ry8HrwL3DgZQ,The Fix Beauty Lounge,True,
ChIJeeRj1TVqXz4RWRRmhU-5qKg,Bloom Aesthetic and Laser Clinic عيادة بلوم للتجميل والليزر,False,MEDICAL
ChIJf47Opc9X9D4RU8CdNHz3nRo,Burqau beauty center,True,
ChIJhw_xEt0qL4gR6Bishu08MI8,Namys Beauty Lounge Dubai Best Salon For Ladies,True,
ChIJD78jm21DXj4RFJaaFlEWA9U,Elated Beauty Bar,True,
ChIJB1eybbhrXz4RfNr5DkIOkvQ,Urban Glam - Barsha Heights,True,
ChIJZRZg0ihnXj4R_Pq2INmrLgQ,La Juicy Spa and Beauty Center,True,
ChIJ7xuNn8FrXz4RB3dSnDLcPIg,Twist Curly Hair Salon Dubai,True,
ChIJu_blBE1nXj4RuqjCD1qHHaY,Top Touch Gents salon & spa صالون وسبا توب تاتش,False,MEN_OR_BARBER
ChIJ7YfCKAXNFAARAun7rUoz3ns,Boujie Beauty Salon,True,
ChIJzzbywhyyij4RijXShawdh7I,Amro Ladies Salon,True,
ChIJH32H67ZtXz4R8CNbPtkHgtg,The Perfect Blend Dubai JVC,True,
ChIJ0bA1eb1gXz4R7D1KslapuS0,Silkor‎ Mirdif Branch,False,MEDICAL
ChIJBTzrgYZDXz4R4k3BNQwPjhs,Lash and Brow station,True,
ChIJ7aBvpbBBXj4Rrz5YkTw3PKA,Ushi Nail Spa Al Qana Abu Dhabi,True,
ChIJ7eg4VFo3Xj4RBKDKLzVzjgo,مركز الامارات للعناية الرجالية فرع بني ياس,False,MEN_OR_BARBER
ChIJ69xfDaRHXj4R9w_joO8apaw,Sign Ladies Salon - صالون ساين للسيدات,True,
ChIJjVmxV54IyG8Rb6vQGYUtChQ,GLOW Beauty Center Raha,True,
ChIJYU4PwtJ19j4RTzPR2Cu8EP0,Pause Ladies Spa Salon Rak Branch,True,
ChIJ3_iyPrQ5Xj4RH9UwIvrtDss,blusher salon and spa,True,
ChIJe70BwzttXz4RhOVZU77la9c,The Aesthetics Clinic,False,MEDICAL
ChIJAVJbqQhmXj4RJTYA6vaL20s,مركز ماجستيك الطبي - Majestic Medical Center,False,MEDICAL
ChIJhbXVqRtpXz4RFkKE772AO8Q,HAVIE & MOON,True,
ChIJF2riysJ19j4Rz-IGoUaN4Xg,Djor Beauty Lounge,True,
ChIJ1RNCXzRDXj4RkbuAKXOwcGA,Indigo Ladies Salon,True,
ChIJA3hjb-NHXj4ROuB2SgejwCc,Luxury Harrods Beauty and Spa,True,
ChIJ_XHbJhZmXj4RZEoLST18fRY,Beautiful Henna Centre (صالون النقوش الجميلة),True,
ChIJvVXZyygTXz4RoMJC0fPAHSY,KARKAFI HAIR Extension Dubai Marina قرقفي للشعر المستعار (اكستنشن) دبي مارينا,True,
ChIJBW8b_L5rXz4ROct4NjxpLmY,"Tara Rose Salons - Al Quoz, Dubai",True,
ChIJczawgrJnXz4Rpen1TutFZ64,Bladez Gents Salon صالون رجالي بليدس,False,MEN_OR_BARBER
ChIJBa4VrhZtXz4RBILEucrVUEc,Neferthena Ladies Salon,True,
ChIJIbVQzRdfXz4RpzKkV7NYY3c,Saga Spa for Men - Muwaileh,False,MEN_OR_BARBER
ChIJj1HAlOtfXz4RA3vhwo70jEY,Norsh Spa,True,
ChIJYdYrnnpZXz4RjLXEnfNGyfg,Karkafi Hair Extension Sharjah قرقفي للشعر المستعار (اكستنشن) الشارقة,True,
ChIJiwAxb2JrXz4RIv_oGv3Iun0,Fade and Play - Barsha,False,MEN_OR_BARBER
ChIJDUGzwT9bXz4RmNUWNM5W5sQ,Miss World Beauty Salon | Hair Salon | Al Nabba | Sharjah,True,
ChIJOXqcoflHXj4Rw9lYL-ImdG0,Mirna Kassab Beauty Center,True,
ChIJRTPUSNmtij4RUpukt5fIHhM,"Jazz Lounge Spa for Men - Souq Extra Mall, Abu Dhabi",False,MEN_OR_BARBER
ChIJl5huYkBpXj4RX9faSAjd-iA,RITUALS BEAUTY SPA,True,
ChIJUy6LoMNlXj4RbjQD6nE6-kQ,Syda Beauty Lounge,True,
ChIJsa5u-xZhXz4Roszqs9L7jps,N.Bar Nail Spa & Salon City Centre Mirdif,True,
ChIJKZkeSv1lXj4RxF3R8tzJNU8,Oriental Beauty Lounge,True,
ChIJOYCqtehBXj4RHfXdhlhgtxw,Man Lab Gentlemen's Spa Al Qana Abu Dhabi,False,MEN_OR_BARBER
ChIJbRT00BP59D4Rbv_R_QCqZJ0,Pink & White Saloon Fujairah,True,
ChIJgVSh6TttXz4RiaTD9nqtyCw,Tips and Toes - Al Furjan - Dubai,True,
ChIJhaG4jh5pXz4RRgJr20PuSWo,Salon Dubai | Essential Beauty,True,
ChIJw8SGwix19j4RzuVHrCs480A,Atheer Medical and Dental Center مركز أثير للطب والأسنان,False,MEDICAL
ChIJ46n5PadnXj4RQxaG0H7wG1c,Princess Lounge Ladies Salon,True,
ChIJq_2Ft5NGXj4RBu1gRSV_VPU,Plush Beauty Spa,True,
ChIJ15PLWpJgXz4R5U6x1jNpKmA,Casa Bonita Beauty Salon & Spa صالون و سبا كازا بونيتا,True,
ChIJ_S01UQVnXj4Rp9gKj2D00ws,"My Look Ladies Beauty Lounge, City Branch, Abudhabi",True,
ChIJg9vaPitJXj4RteR_PONRSLE,Rusty Blade,False,MEN_OR_BARBER
ChIJsbf0h6RnXz4RcGzFXL6-7Hs,Derma 247 Laser Clinic,False,MEDICAL
ChIJMcqDKaKtij4RP-EC5vE9v8E,La Poupee Beauty Center - AL AIN,True,
ChIJs9hlpFF09j4R9_vZcehtnPo,Trends Beauty Bar,True,
ChIJb34n5hCuij4RqiS1VgZaSnk,Amber Spa & Beauty Lounge LLC,True,
ChIJx5BOfa5sXz4RXNsRSY2lun4,Essa Beauty,True,
ChIJQ44YqBNrXz4RR_DLtbYjO_Y,Locks By Lou Lou Al Wasl,True,
ChIJVbstSFBmXj4R449I_E3vMkY,Lulu Beauty Centre,True,
ChIJwaaXuTNtXz4RjEA_RaTUJhg,Cutting Edge,True,
ChIJv5Z36SF09j4R9ww4EWphXjo,"Kaya Skin Clinic - Khozam , Ras Al Khaimah",False,MEDICAL
ChIJObWU69VFXj4RHe9sihg8jm0,Belladona,True,
ChIJcRE_l2NmXj4Rs7yNgCkivuE,Glamour Hair Salon abu dhabi,True,
ChIJqTeaHthnXj4R4mu23EJamJY,Eternity Beauty Studio Russian Salon - Abu Dhabi ستوديو تجميل الخلود,True,
ChIJ2bVES9BDXj4R1GQbwTs4s7U,Hair Factory ladies beauty salon Abudhabi,True,
ChIJs0pW-oqxij4RD1dWYgW7sEQ,Rival Salon,True,
ChIJoTzAzZ359D4ReTrBB9qL0w8,Signature clinic,False,MEDICAL
ChIJR4QYtRZCXz4Rrj6Pg9cUZ3Y,Dubai: 306 Spa | Award-Winning Hair & Beauty Salon Jumeirah,True,
ChIJCWVOVMBLXj4R3mIpsIuRc0w,Tips and Toes Falah 1,True,
ChIJNem5iYZtXz4RmjogAPSZ1zE,Health Call Medical and Aesthetic Center,False,MEDICAL
ChIJrR3Ef9prXz4RPa9jzsXsgzE,Art zone,True,
ChIJt6MnD09tXz4R4qbfDLgvwVo,Black Mustache Gents Salon | Barber Shop,False,MEN_OR_BARBER
ChIJp6EpTHprXz4RGABjzaVtGq8,Mashael Beauty Lounge,True,
ChIJMSB4C35HXj4RZaFWsB2HzPA,N.Bar Nail Spa & Salon Khalifa City,True,
ChIJIb3B1-FmXz4RsJU71JnLPSo,Fine Cuts Men's Barbershop,False,MEN_OR_BARBER
ChIJnXnqttZDXz4RvEdHTZdkRT0,Chic Future Beauty Salon,True,
ChIJhS4YWLBfXz4RVr0X3Q-igSA,Hide Beauty Center,True,
ChIJLbYRUTVhXz4RNhPFDAH3VdQ,She's Ladies Beauty Salon,True,
ChIJ6ajNdFRfXz4RodPS8sGnT8E,Three Brothers Barber Shop,False,MEN_OR_BARBER
ChIJ32dV6-JFXj4RirMzddSWiYA,BLONDE LUXURY BEAUTY LOUNGE,True,
ChIJSTj_IsZrXz4RjkgnU6ZMk2A,LaMer Ladies Salon - Beauty Salon - Hair Salon - Nail Salon - Al Barsha Dubai,True,
ChIJ-0U6Z-dhXz4RXRJa0Mc3Hhc,82 House of Beauty,True,
ChIJaxDupR1JXj4RxkHSywjtQnU,Nail It Limited,True,
ChIJpUhxIUVCXj4R-Z4Go8nmIPw,Al Cady Medical Center L.L.C,False,MEDICAL
ChIJrx2Or8FrXz4RiYWRgp_AiGM,The Iridium Building,True,
ChIJHYmgppuxij4RKP9R7btrgyE,مركز داماس للحناء و تجميل السيدات Damas Henna & Beauty Center,True,
ChIJY0phdN1rXz4REnOYlJUocFA,BRAU,True,
ChIJq2ghPblgXz4RScCkKmue97Y,Sultan Al Olama Medical | سلطان العلماء الطبي - مردف,False,FITNESS_OR_SPORTS
ChIJ0bh_UJQ3Xj4RMzjDoCk-2Vw,Summerland Medical Centre,False,MEDICAL
ChIJR2fkRYJfXz4REzmPziZ6qpg,Anisaty Ladies Salon Muweillah Branch,True,
ChIJXwWRdABfXz4RnN7GMvtyDOA,Rare Spa,True,
ChIJEa4388tLXj4R8ttgoixXfhs,"Jazz Lounge Spa for Men - Al Falah 2, Abu Dhabi",False,MEN_OR_BARBER
ChIJZQ_40hlDXz4RQ6Z4M_bxfaA,Lamar House Salon spa - Massage Center in Dubai & Best Moroccan Bath,True,
ChIJU1VVVYX49D4RNPBv71pmqBg,"Kaya Skin Clinic – Fujairah City, Fujairah",False,MEDICAL
ChIJqWAauUtlXj4R5CEvqGsTNdk,Aphrodite Beauty & SPA,True,
ChIJJzvM6h5rXz4RXCkBgiYJZaU,The Nordic International Beauty & Training Centre,True,
ChIJh3jdGflRXj4R_LgciVZOQ6U,Kanaan Gents Saloon & SPA (Al Shahama Old),False,MEN_OR_BARBER
ChIJ0-wRXGlDXj4Re96Hp4-zBiA,Uptown Barbershop,False,MEN_OR_BARBER
ChIJRQHEp-tgXz4RjPFNhFYZlVc,"The Loft Fifth Avenue Beauty Lounge- Shorooq, Mirdif",True,
ChIJ-bwr_cBhXz4R_A7f-_yL6CE,Top Notch Ladies Salon,True,
ChIJa_5SjvRnXj4RYjFue3DePuk,Le Noir Beauty Center | مركز لي نوار للتجميل,True,
ChIJnbuwwDZGXj4R2MuK02ZL3RQ,La Poupee Beauty Center - Abu Dhabi,True,
ChIJPSv6UmVpXz4RD8D6scSDhmI,Pause Salon & Spa,True,
ChIJ00cEbsBpXz4RP7zwiBHcMCY,Bash Lab,True,
ChIJFZhIAO5DXj4RzlYwDOcq5NA,KF Makeup & Hair Styling (Home Service),True,
ChIJh14LqS0TXz4Rd2oLQjVzf2g,Mirrors Executive Men's Salon - Marina,False,MEN_OR_BARBER
ChIJsx8-I0FCXz4RkF31mTk1790,Hello Kitty Beauty Spa Dubai,True,
ChIJg6FONuBnXj4RkIDJUY_jwfU,Magio Hair Experience - Al Bateen,True,
ChIJqz6LntMwXj4RcrW4kFpf6n8,Al Amal Medical & Dental Center - مركز الامل الطبي و طب الاسنان,False,MEDICAL
ChIJ7yIxJNpDXj4R2GCbL6B0_nw,BlowDry Hair Salon,False,MEN_OR_BARBER
ChIJ2SnOrkqxij4R1poi6um3wOU,Cureplus Medical Center (مركز كيور بلس الطبي),False,MEDICAL
ChIJaRyRTE-xij4ROKfEGjuBN00,The Space Beauty Lounge Al Ain,True,
ChIJWcfpH3T49D4RnSdqoRvfb9E,Riviera Salon صالون ريفييرا,True,
ChIJpf9cxi1tXz4RbtgU9W1DO4I,"Sasha Beauty Salon, Vida Hills",True,
ChIJt3cMOVxnXz4RP30_Opmu9B4,Razors Spa & Gents Salon,False,MEN_OR_BARBER
ChIJyVfhuzVfXz4RX-Lh3pu5iJY,Sole Oasis Muweillah (Men's Spa),False,MEN_OR_BARBER
ChIJA-EyzRdfXz4RE3t3rQSKlSc,Nail2u Spa,True,
ChIJxTKT9PZnXz4RTeQKr9lpxH8,Beloved Beauty Salon - Best Ladies Beauty and hair Salon in Dubai,True,
ChIJycSvtZxCXj4R-RJF502OC-k,The Nail Spa - Eastern Mangroves Promenade,True,
ChIJn0DuYyQ5Xj4Rjzb6tDE-V_c,Naturals Salon,True,
ChIJaTkPbgVtXz4RftBn8N4YECY,Sevan Fadez,False,MEN_OR_BARBER
ChIJxVt4blkTXz4Rd2u_R0AqBVs,MUKTA BEAUTY SALOON ( Discovery Gardens),True,
ChIJiVO5P-BfXz4RikSUGaTr2XU,Norsh Spa Aljada,True,
ChIJc4CzqmBCXj4RQT4BHbkDdaU,Bellacure Nails,True,
ChIJDauAueVFXj4R3Xmnuq3eL3M,Reed Beauty Lounge & Studio صالون وستوديو ريد,True,
ChIJ4wIIjUBqXz4RMpLJ4g4MDKk,The Nail Spa - Jumeirah Road,True,
ChIJo4M7ff5HXj4RozyClVf8rfk,Biyo Beauty Spa - Forsan Central Mall,True,
ChIJPd_il09CXz4RNCGy4Mah_Mo,Zieda Beauty Lounge,True,
