official_store_id,branch_name,google_place_id,sample_position,review_rating,review_text,original_review_text,publish_time,relative_publish_time,author_name,review_url,source,retrieved_at
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,4,5,"Amazing experience at Bedashing Salon! 🤍
The massage was one of the best I’ve ever had – so relaxing and calming. Huge thanks to Elvira, she’s truly talented and made the whole experience perfect. Highly recommended!","Amazing experience at Bedashing Salon! 🤍
The massage was one of the best I’ve ever had – so relaxing and calming. Huge thanks to Elvira, she’s truly talented and made the whole experience perfect. Highly recommended!",2026-04-06T12:34:55.229391589Z,4 months ago,Hend Rashed,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2tOS1MwaHRZM1JuT1U5alowNVhVM0pJZG1WWFowRRAB!2m1!1s0x3e5e662952bb5bfd:0xa591f0314f060bd0,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,5,5,"First time in bedashing and i loved everything!! Salon is super clean, elegant and comfy. Staff are professional and friendly as well. I did the summer package and I’m completely satisfied. Thank to Jhecklenn,
Katrika, Jarilyn ,Analiza for the Massage, hair dry and nails!!!","First time in bedashing and i loved everything!! Salon is super clean, elegant and comfy. Staff are professional and friendly as well. I did the summer package and I’m completely satisfied. Thank to Jhecklenn,
Katrika, Jarilyn ,Analiza for the Massage, hair dry and nails!!!",2024-07-09T17:38:47.276380Z,2 years ago,Noor Aburoumi,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNyMWJyVWVnEAE!2m1!1s0x3e5e662952bb5bfd:0xa591f0314f060bd0,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
32,Jumeirah Park,ChIJ-0P7Jf1tXz4Rje7-0YFcM3Q,1,1,"This place used to be one of my go-to places whenever I needed good service, but unfortunately, that is no longer the case. My last visit was extremely disappointing and far below the standard I had come to expect.

The nail technician assigned to me seemed to have very limited experience, and I left with bleeding, pain, and damaged skin around my nails. While I was bleeding, instead of stopping to properly assist me, she continued working on my other nails and kept spraying nail polish remover on the injured area, which caused more discomfort. She also removed a piece of skin from the side of my nail, making the experience even more painful.

I reported the situation to Dunia, the receptionist, and asked to speak with the manager. Unfortunately, her response and attitude were very disappointing. She said the manager was not available and refused to even contact her to inform her about what had happened. I expected at least some concern, an apology, or an attempt to resolve the issue, especially as a loyal customer.

I have recommended this place to many people in the past because of the professionalism and service I previously experienced. It is truly a shame to see such a decline. A loyal customer deserves to feel valued, heard, and reassured not simply asked to pay and leave.","This place used to be one of my go-to places whenever I needed good service, but unfortunately, that is no longer the case. My last visit was extremely disappointing and far below the standard I had come to expect.

The nail technician assigned to me seemed to have very limited experience, and I left with bleeding, pain, and damaged skin around my nails. While I was bleeding, instead of stopping to properly assist me, she continued working on my other nails and kept spraying nail polish remover on the injured area, which caused more discomfort. She also removed a piece of skin from the side of my nail, making the experience even more painful.

I reported the situation to Dunia, the receptionist, and asked to speak with the manager. Unfortunately, her response and attitude were very disappointing. She said the manager was not available and refused to even contact her to inform her about what had happened. I expected at least some concern, an apology, or an attempt to resolve the issue, especially as a loyal customer.

I have recommended this place to many people in the past because of the professionalism and service I previously experienced. It is truly a shame to see such a decline. A loyal customer deserves to feel valued, heard, and reassured not simply asked to pay and leave.",2026-07-13T12:09:45.320272346Z,a month ago,Dr. Asma Jooaan,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2pCdGNYRTFNRXh4YUY5T00yVTBaR3RYVURaUlJWRRAB!2m1!1s0x3e5f6dfd25fb43fb:0x74335c81d1feee8d,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
32,Jumeirah Park,ChIJ-0P7Jf1tXz4Rje7-0YFcM3Q,2,5,"I removed my acrylics and did a gel mani pedi. I also got a massage, eyebrow lamination, and half face wax. Services were perfect and all the technicians are very nice, skilled, and helpful. Great experience.","I removed my acrylics and did a gel mani pedi. I also got a massage, eyebrow lamination, and half face wax. Services were perfect and all the technicians are very nice, skilled, and helpful. Great experience.",2026-03-07T13:50:44.559682501Z,5 months ago,Ayse Gül Darendeli,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2tZeU9HVnpiR2hoWnpoVWFHRnVPVjlzZDB4R2VWRRAB!2m1!1s0x3e5f6dfd25fb43fb:0x74335c81d1feee8d,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
32,Jumeirah Park,ChIJ-0P7Jf1tXz4Rje7-0YFcM3Q,3,5,"I’ve been going to this salon for a while now and doing my nails with Princess. Honestly the best work and the sweetest nail tech! Always happy to try new things and nail art :)
I keep getting compliments on my nails and I’ve never had a problem. The staff is amazing and very caring!","I’ve been going to this salon for a while now and doing my nails with Princess. Honestly the best work and the sweetest nail tech! Always happy to try new things and nail art :)
I keep getting compliments on my nails and I’ve never had a problem. The staff is amazing and very caring!",2024-02-08T17:20:30.186855Z,2 years ago,RA,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUR0NzZTUHlBRRAB!2m1!1s0x3e5f6dfd25fb43fb:0x74335c81d1feee8d,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
32,Jumeirah Park,ChIJ-0P7Jf1tXz4Rje7-0YFcM3Q,4,5,"What an amazing experience. From the nice warm welcome from Donia when entered to the nice vibe of the place, then the perfect nail work of Shanti and Glenda who are really talented. Most natural looking hard gel ever had. I’m a very happy customer who will definitely return","What an amazing experience. From the nice warm welcome from Donia when entered to the nice vibe of the place, then the perfect nail work of Shanti and Glenda who are really talented. Most natural looking hard gel ever had. I’m a very happy customer who will definitely return",2025-10-27T09:07:34.175384424Z,10 months ago,Sara Elzayat,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2s1RGExSXhVRWN5YkRCSWRXUm9iWGxOWkZwVFMwRRAB!2m1!1s0x3e5f6dfd25fb43fb:0x74335c81d1feee8d,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
32,Jumeirah Park,ChIJ-0P7Jf1tXz4Rje7-0YFcM3Q,5,5,"My go to place everytime anytime for the past 5 yrs in jp great staff very kind warm and friendly also amazing perfectionist professionals no matter who or which technician ive tried results are always wow be it my hair with jyothi who fixed my haircut after i did it elsewhere, eyebrows with jena she does amazing nails too, or nail extensions and mani melina, heidi, jena, for pedi shanti and glenda are great also the sweet accomodating and helpful  dunya and boshra. And we rly liked rajni's blowdry
P.s. todays nails were done by melina","My go to place everytime anytime for the past 5 yrs in jp great staff very kind warm and friendly also amazing perfectionist professionals no matter who or which technician ive tried results are always wow be it my hair with jyothi who fixed my haircut after i did it elsewhere, eyebrows with jena she does amazing nails too, or nail extensions and mani melina, heidi, jena, for pedi shanti and glenda are great also the sweet accomodating and helpful  dunya and boshra. And we rly liked rajni's blowdry
P.s. todays nails were done by melina",2026-04-12T14:28:27.877301672Z,4 months ago,A. S.,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2t0WldscElVSGRLU25KUGEyZEdTbTFtU1dwM2NHYxAB!2m1!1s0x3e5f6dfd25fb43fb:0x74335c81d1feee8d,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
40,Khaleej Al Arabi,ChIJ7Q7KjQNmXj4ROEhXBTwMTWk,1,5,"​I had an absolutely wonderful experience at Bedashing Beauty Lounge! From the moment I walked in, the reception team and therapists made me feel so incredibly welcome and at home.
​The attention to detail is unmatched—I am obsessed with how my nails turned out, and I tried the File Pedi for the first time. It was a total game-changer! My feet feel amazing, and the entire process was so relaxing.
​If you’re looking for top-tier service and professional results, I cannot recommend this place enough. It was the perfect treat-yourself moment!","​I had an absolutely wonderful experience at Bedashing Beauty Lounge! From the moment I walked in, the reception team and therapists made me feel so incredibly welcome and at home.
​The attention to detail is unmatched—I am obsessed with how my nails turned out, and I tried the File Pedi for the first time. It was a total game-changer! My feet feel amazing, and the entire process was so relaxing.
​If you’re looking for top-tier service and professional results, I cannot recommend this place enough. It was the perfect treat-yourself moment!",2026-03-06T07:32:02.590445964Z,6 months ago,Jerika Frances Flores,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2xJdFlXSllOMlUyVEcxQ05HRjZlVUV0V2pSWmIyYxAB!2m1!1s0x3e5e66038dca0eed:0x694d0c3c05574838,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
40,Khaleej Al Arabi,ChIJ7Q7KjQNmXj4ROEhXBTwMTWk,2,5,"Thank you, Saru and Ms April for an amazing lash session here in Bedashing Al Khaleej Branch! Will definitely be back and recommend you to all my friends.","Thank you, Saru and Ms April for an amazing lash session here in Bedashing Al Khaleej Branch! Will definitely be back and recommend you to all my friends.",2026-04-17T11:34:38.304274669Z,4 months ago,Frances Dy,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT25OTFpYQldORFozWWxreVREaFJhRzEzVVVWZlQxRRAB!2m1!1s0x3e5e66038dca0eed:0x694d0c3c05574838,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
40,Khaleej Al Arabi,ChIJ7Q7KjQNmXj4ROEhXBTwMTWk,3,5,"I had an absolutely amazing experience today at Bedashing Beauty Salon with the Philip Martins treatment. It was beyond relaxing,so much that I want to do it every month! I recommend it to everyone. I’ve also been using the Philip Martins hair loss treatment for a few months, and my hair is growing! The team there is more than wonderful they have great experience with Philip Martins products. And the branch manager is excellent!","I had an absolutely amazing experience today at Bedashing Beauty Salon with the Philip Martins treatment. It was beyond relaxing,so much that I want to do it every month! I recommend it to everyone. I’ve also been using the Philip Martins hair loss treatment for a few months, and my hair is growing! The team there is more than wonderful they have great experience with Philip Martins products. And the branch manager is excellent!",2026-04-17T13:43:22.531760053Z,4 months ago,Mona Husain,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2xVeWExaEtPRk5LUm0xUlV6TkhlakpoVUZsNmNXYxAB!2m1!1s0x3e5e66038dca0eed:0x694d0c3c05574838,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
40,Khaleej Al Arabi,ChIJ7Q7KjQNmXj4ROEhXBTwMTWk,4,3,"Over priced services for mani and pedi and the technicians  are not great - I did my nails on 2 November and didn't like the finishing of the work done for my manicure  noticed that they have black dots  and the nail polish is not put on the nails properly and cleaning of the sides of nail is not clean.

Feel free to zoom in the photos and check the work done.

Also i called the customer service and mentioned my issue and that i sent an email and no response from anyone","Over priced services for mani and pedi and the technicians  are not great - I did my nails on 2 November and didn't like the finishing of the work done for my manicure  noticed that they have black dots  and the nail polish is not put on the nails properly and cleaning of the sides of nail is not clean.

Feel free to zoom in the photos and check the work done.

Also i called the customer service and mentioned my issue and that i sent an email and no response from anyone",2025-11-05T05:32:01.347340515Z,10 months ago,reina hanna,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT25VMmNXTmZlbFk1VjFnM1RVbFRZWHBCY0hST1EyYxAB!2m1!1s0x3e5e66038dca0eed:0x694d0c3c05574838,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
40,Khaleej Al Arabi,ChIJ7Q7KjQNmXj4ROEhXBTwMTWk,5,5,"Had an amazing gel manicure with Linh! She is absolutely the best – professional, attentive to detail, and made my nails look flawless. Highly recommend her services. Will definitely be coming back!","Had an amazing gel manicure with Linh! She is absolutely the best – professional, attentive to detail, and made my nails look flawless. Highly recommend her services. Will definitely be coming back!",2026-04-29T14:11:05.768840797Z,4 months ago,Safia Alwi,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2sxd2QyY3dVa3RwZEdVMGJWaDJhMVUzVTE4d01XYxAB!2m1!1s0x3e5e66038dca0eed:0x694d0c3c05574838,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
41,Khalifa City A,ChIJew69Lv1FXj4RjK59U-COz1k,1,5,"I only get my hands done with Rose Mendoza, her quality is impeccable!! She takes care of your nails like no other, truly. I have been going to Dashing Nails since it began, and finally now, I found someone who is just excellent! I call her style, the Rose Special hahaha
And for pedicure, it’s always Tran, she brought my toes back to life 🥹 and is always practical

Rose and Tran are such stars 🌟","I only get my hands done with Rose Mendoza, her quality is impeccable!! She takes care of your nails like no other, truly. I have been going to Dashing Nails since it began, and finally now, I found someone who is just excellent! I call her style, the Rose Special hahaha
And for pedicure, it’s always Tran, she brought my toes back to life 🥹 and is always practical

Rose and Tran are such stars 🌟",2026-07-25T17:24:42.126727042Z,a month ago,Nazia Rashid,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT25NMFozRndhV2hLZDFCTVNUTlRXa2hTV0d4ek9XYxAB!2m1!1s0x3e5e45fd2ebd0e7b:0x59cf8ee0537dae8c,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
41,Khalifa City A,ChIJew69Lv1FXj4RjK59U-COz1k,2,5,"I had a great experience with Rose. She is professional, friendly, and pays great attention to detail. Her communication is excellent, and she made me feel comfortable throughout the appointment. I’m very happy with my nails and would definitely recommend her to anyone looking for a skilled nail technician.","I had a great experience with Rose. She is professional, friendly, and pays great attention to detail. Her communication is excellent, and she made me feel comfortable throughout the appointment. I’m very happy with my nails and would definitely recommend her to anyone looking for a skilled nail technician.",2026-07-25T12:55:02.862694008Z,a month ago,abbassi rihab,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT201amRISklhSFZWTkdjdGVUZ3lYemxHTVZwdllXYxAB!2m1!1s0x3e5e45fd2ebd0e7b:0x59cf8ee0537dae8c,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
41,Khalifa City A,ChIJew69Lv1FXj4RjK59U-COz1k,3,5,"Had such a lovely experience at the salon. Rima did my blow dry and she was so kind and did an amazing job, I really love how my hair turned out. Helen and Jen did my nails, and they were both great, very detailed and professional. I’m so happy with the result. The whole team was friendly and welcoming. I’d definitely recommend coming here for both hair and nails","Had such a lovely experience at the salon. Rima did my blow dry and she was so kind and did an amazing job, I really love how my hair turned out. Helen and Jen did my nails, and they were both great, very detailed and professional. I’m so happy with the result. The whole team was friendly and welcoming. I’d definitely recommend coming here for both hair and nails",2026-05-05T15:26:14.754860039Z,3 months ago,Salma,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT25OVVNXVjZRVlJ3VUZweVNFWlNUbkExZVZaWmFFRRAB!2m1!1s0x3e5e45fd2ebd0e7b:0x59cf8ee0537dae8c,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
41,Khalifa City A,ChIJew69Lv1FXj4RjK59U-COz1k,4,4,"Jenylie was wonderful and pleasant and had the most gentle hands when she worked on my nails. Will definitely come back for her and recommend her to others as well. Fantastic, clean and beautiful job!
BUT I noticed the receptionist didn’t have a chair to sit on or desk for her work-related items. Maybe other staff members as well I’m not sure. But please give chairs to the staff working full time on their feet so they can rest a little it hurts to stand on your feet all day please and thank you 🙏🏻","Jenylie was wonderful and pleasant and had the most gentle hands when she worked on my nails. Will definitely come back for her and recommend her to others as well. Fantastic, clean and beautiful job!
BUT I noticed the receptionist didn’t have a chair to sit on or desk for her work-related items. Maybe other staff members as well I’m not sure. But please give chairs to the staff working full time on their feet so they can rest a little it hurts to stand on your feet all day please and thank you 🙏🏻",2026-07-02T10:51:42.745879085Z,2 months ago,99MeSmErIzE,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2xJeExWSnhTVU5IVlVaQ2FGZExWQzExYld4cVVXYxAB!2m1!1s0x3e5e45fd2ebd0e7b:0x59cf8ee0537dae8c,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
41,Khalifa City A,ChIJew69Lv1FXj4RjK59U-COz1k,5,5,"I had a very pleasant experience at this salon. From the moment I walked in, the staff were incredibly kind and welcoming, which made me feel comfortable right away.
The stylist who cut my hair, Menna, was very skilled and attentive to detail. She knew exactly how much to cut to remove my dry ends and damaged strands, while still keeping the length I wanted. My hair looks much healthier now, beautifully shaped, and easy to style.
I’m really happy with the result and glad I got rid of the dry ends. I will definitely be coming back!","I had a very pleasant experience at this salon. From the moment I walked in, the staff were incredibly kind and welcoming, which made me feel comfortable right away.
The stylist who cut my hair, Menna, was very skilled and attentive to detail. She knew exactly how much to cut to remove my dry ends and damaged strands, while still keeping the length I wanted. My hair looks much healthier now, beautifully shaped, and easy to style.
I’m really happy with the result and glad I got rid of the dry ends. I will definitely be coming back!",2026-04-03T06:50:17.136727711Z,5 months ago,Nana Nana,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT21oRlRGaHJNMmxzTFdGcVdUSmZjV2xxTFZkR1NFRRAB!2m1!1s0x3e5e45fd2ebd0e7b:0x59cf8ee0537dae8c,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
43,Ministries Complex,ChIJRfTVvZVDXj4RZZRKmMGM9cs,1,5,"I’ve been getting my hair done by Leila for a long time, and I honestly wouldn’t trust anyone else with my hair.
Also when I decided to make a big change to my hairstyle, and I was a little nervous, but Leila did an amazing job. She made the whole experience so comfortable, and the result turned out even better than I imagined.
I highly recommend Leila to anyone looking for a skilled and professional hairstylist. Thank you, Leila!","I’ve been getting my hair done by Leila for a long time, and I honestly wouldn’t trust anyone else with my hair.
Also when I decided to make a big change to my hairstyle, and I was a little nervous, but Leila did an amazing job. She made the whole experience so comfortable, and the result turned out even better than I imagined.
I highly recommend Leila to anyone looking for a skilled and professional hairstylist. Thank you, Leila!",2026-07-03T05:42:47.350965520Z,2 months ago,Safya Almansoori,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT20xaWIzUTRVbkUwZW1SUFUzTnFVM1F6UVUxZlJYYxAB!2m1!1s0x3e5e4395bdd5f445:0xcbf58cc1984a9465,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
43,Ministries Complex,ChIJRfTVvZVDXj4RZZRKmMGM9cs,2,1,"I have been a loyal customer of Bedashing since its inception, and it was once one of the best nail salons in Abu Dhabi. Unfortunately, the level of service at this branch has significantly declined and has become extremely disappointing.

On more than five occasions, I specifically booked hair services with a particular technician (Lycil) at a confirmed time, only to arrive on time — and often even early — and still be left waiting for over 30 minutes. What is even more frustrating is seeing the same technician begin servicing another client instead of honoring my confirmed appointment. This reflects a complete lack of respect for customers’ time and poor appointment management.

What makes this worse is that raising these concerns with branch management (Julie and Fatima) has resulted in no meaningful action or improvement.

I am also extremely concerned about the integrity of the hair treatments being provided. After receiving a BB Crème treatment, sulfate-containing shampoo was used despite this treatment specifically requiring sulfate-free products to maintain results. This caused the treatment to wear off prematurely. When I raised this issue last year, the branch redid the treatment free of charge — which only confirmed that the mistake should never have happened in the first place. To be clear, the same technician is the one who used sulfate shampoo on my hair again, leaving no room to dismiss this as an innocent oversight.

That said, I would like to acknowledge Retchel, Lalin, and Milarose, who consistently provide excellent nail service and demonstrate professionalism that reflects the standards Bedashing was once known for.

It is disappointing to see such a reputable brand fall short at this branch. I strongly urge higher management to step in, investigate these recurring issues, and restore the quality, professionalism, and customer care that loyal clients have come to expect from Bedashing.","I have been a loyal customer of Bedashing since its inception, and it was once one of the best nail salons in Abu Dhabi. Unfortunately, the level of service at this branch has significantly declined and has become extremely disappointing.

On more than five occasions, I specifically booked hair services with a particular technician (Lycil) at a confirmed time, only to arrive on time — and often even early — and still be left waiting for over 30 minutes. What is even more frustrating is seeing the same technician begin servicing another client instead of honoring my confirmed appointment. This reflects a complete lack of respect for customers’ time and poor appointment management.

What makes this worse is that raising these concerns with branch management (Julie and Fatima) has resulted in no meaningful action or improvement.

I am also extremely concerned about the integrity of the hair treatments being provided. After receiving a BB Crème treatment, sulfate-containing shampoo was used despite this treatment specifically requiring sulfate-free products to maintain results. This caused the treatment to wear off prematurely. When I raised this issue last year, the branch redid the treatment free of charge — which only confirmed that the mistake should never have happened in the first place. To be clear, the same technician is the one who used sulfate shampoo on my hair again, leaving no room to dismiss this as an innocent oversight.

That said, I would like to acknowledge Retchel, Lalin, and Milarose, who consistently provide excellent nail service and demonstrate professionalism that reflects the standards Bedashing was once known for.

It is disappointing to see such a reputable brand fall short at this branch. I strongly urge higher management to step in, investigate these recurring issues, and restore the quality, professionalism, and customer care that loyal clients have come to expect from Bedashing.",2026-05-31T14:42:16.874006996Z,3 months ago,Mariam AlM,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT25oTk56RnliblJyTFZCTk9DMDJiekJTUW1WaFRHYxAB!2m1!1s0x3e5e4395bdd5f445:0xcbf58cc1984a9465,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
43,Ministries Complex,ChIJRfTVvZVDXj4RZZRKmMGM9cs,3,5,"I had a wonderful experience at Bedashing Beauty Lounge – Ministries Complex. I did my manicure and pedicure with Pamela and Sarila, and I absolutely loved the service.

They were both very professional, friendly, and detail-oriented. They took their time to make sure everything was clean, neat, and perfectly done. The whole experience was relaxing and comfortable, and I truly felt well taken care of.

Thank you, Pamela and Sarila, for the amazing service! I will definitely be coming back again. 💅✨","I had a wonderful experience at Bedashing Beauty Lounge – Ministries Complex. I did my manicure and pedicure with Pamela and Sarila, and I absolutely loved the service.

They were both very professional, friendly, and detail-oriented. They took their time to make sure everything was clean, neat, and perfectly done. The whole experience was relaxing and comfortable, and I truly felt well taken care of.

Thank you, Pamela and Sarila, for the amazing service! I will definitely be coming back again. 💅✨",2026-02-13T08:08:43.024450211Z,6 months ago,Ghareeba Al Mansoori,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2xob2RYWlRkMm8yUjNjMWVuUjJWVmg2VlZGZllsRRAB!2m1!1s0x3e5e4395bdd5f445:0xcbf58cc1984a9465,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
43,Ministries Complex,ChIJRfTVvZVDXj4RZZRKmMGM9cs,4,5,"* A special thank you to Miss Alpa for her precise, organized, and thoughtful work. You always make sure everything looks perfect and beautiful, and I truly appreciate the care you put into making me happy and satisfied. I’m genuinely delighted with your service — all my love, gratitude, and appreciation to you.

* A heartfelt thank you to Miss Alzada for her remarkable attention to detail and the wonderful care she gives to my hair. I truly enjoy doing treatments, coloring, and haircuts with her — she always makes me look and feel beautiful. Her cheerful spirit and positive energy make every visit enjoyable, and I honestly wouldn’t trust anyone else with my hair.
All my appreciation and best wishes to her for continued success! 💫","* A special thank you to Miss Alpa for her precise, organized, and thoughtful work. You always make sure everything looks perfect and beautiful, and I truly appreciate the care you put into making me happy and satisfied. I’m genuinely delighted with your service — all my love, gratitude, and appreciation to you.

* A heartfelt thank you to Miss Alzada for her remarkable attention to detail and the wonderful care she gives to my hair. I truly enjoy doing treatments, coloring, and haircuts with her — she always makes me look and feel beautiful. Her cheerful spirit and positive energy make every visit enjoyable, and I honestly wouldn’t trust anyone else with my hair.
All my appreciation and best wishes to her for continued success! 💫",2025-10-17T08:52:25.962578475Z,10 months ago,F Al Ali,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT25WSlN5MTJRV3QxVEcxbFkxZEJNa3BuZWxobWRYYxAB!2m1!1s0x3e5e4395bdd5f445:0xcbf58cc1984a9465,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
43,Ministries Complex,ChIJRfTVvZVDXj4RZZRKmMGM9cs,5,5,"I would like to thank Leila for her amazing service and kind attitude. She did a beautiful job with my hair color and haircut, and I absolutely loved the result. I left feeling very happy and satisfied. Thank you, Leila, for your professionalism and attention to detail 🫶🏼🫶🏼🫶🏼","I would like to thank Leila for her amazing service and kind attitude. She did a beautiful job with my hair color and haircut, and I absolutely loved the result. I left feeling very happy and satisfied. Thank you, Leila, for your professionalism and attention to detail 🫶🏼🫶🏼🫶🏼",2026-05-04T21:23:14.845447369Z,4 months ago,Metha Alzaabi,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT21ORlgyUTFUVEJHVVZwUk1GTnNSMTgwV2pJdFYzYxAB!2m1!1s0x3e5e4395bdd5f445:0xcbf58cc1984a9465,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
29,Mirdif 35,ChIJJym1WZlgXz4RDU-v4mRhckE,1,5,"I had a wonderful manicure experience with Fretchie at Bedashing Mirdif 35. She was incredibly patient and helped me choose the perfect nail color. Her experience and sense of color matching were excellent, and she made sure I was completely happy with my choice. She was professional, friendly, and always smiling, which made the whole experience so enjoyable. Thank you, Fretchie, for your outstanding service. I will definitely come back to you again. Highly recommended! ⭐⭐⭐⭐⭐","I had a wonderful manicure experience with Fretchie at Bedashing Mirdif 35. She was incredibly patient and helped me choose the perfect nail color. Her experience and sense of color matching were excellent, and she made sure I was completely happy with my choice. She was professional, friendly, and always smiling, which made the whole experience so enjoyable. Thank you, Fretchie, for your outstanding service. I will definitely come back to you again. Highly recommended! ⭐⭐⭐⭐⭐",2026-06-26T12:32:16.981521671Z,2 months ago,Ayesha Alsuwaidi,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2tvd1gxZzNhMUZJVGt0eWR6UkxWM1o0TjFOVlNHYxAB!2m1!1s0x3e5f609959b52927:0x41726164e2af4f0d,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
29,Mirdif 35,ChIJJym1WZlgXz4RDU-v4mRhckE,2,5,I always have such a wonderful experience! The entire team is lovely and incredibly professional. The salon is spotless and relaxing. I always feel  pampered from the moment I walk in. They listen to what you want and deliver great results. I would highly recommend BEDASHING 👌 10/10,I always have such a wonderful experience! The entire team is lovely and incredibly professional. The salon is spotless and relaxing. I always feel  pampered from the moment I walk in. They listen to what you want and deliver great results. I would highly recommend BEDASHING 👌 10/10,2026-07-12T17:09:00.794878062Z,a month ago,Mark Janet McFadyen,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2xaRVlucDBZV3BzVmtoM2FtcGlXbFZTZVVadVNVRRAB!2m1!1s0x3e5f609959b52927:0x41726164e2af4f0d,Google Places API (New); API returns up to 5 review samples,2026-09-02T15:15:30+00:00
